Satellite,époque,X,Y,Z
G8,2021-12-14 20:50:00,4259689.349419952,-23783314.99148991,-10652735.099214157
G8,2021-12-14 21:06:40,5001862.006389952,-24723091.21500534,-7768448.855953545
G8,2021-12-14 21:23:20,5547401.296292958,-25358755.606173664,-4719361.993496388
G8,2021-12-14 21:40:00,5934932.475008231,-25654128.375412986,-1570234.1041179076
G8,2021-12-14 21:56:40,6210049.494938001,-25584638.35954562,1612047.2568058127
G8,2021-12-14 22:13:20,6422800.429999974,-25138551.19489103,4759889.127471102
G8,2021-12-14 22:30:00,6624965.045438353,-24317608.947155107,7806430.941571436
G8,2021-12-14 22:46:40,6867256.30554703,-23137050.210830305,10686966.582249353
G8,2021-12-14 23:03:20,7196581.220165411,-21625009.295678362,13340320.067832213
G8,2021-12-14 23:20:00,7653493.50444911,-19821322.763534762,15710145.355769578
G8,2021-12-14 23:36:40,8269961.222908936,-17775799.811223462,17746122.542967346
G26,2021-12-14 00:00:00,26302330.959460657,4731293.983210501,-412336.06669113354
G26,2021-12-14 00:16:40,26017744.59890596,5033945.2220095005,-3524912.693516838
G26,2021-12-14 00:33:20,25364690.384641383,5325761.352135724,-6563579.945608226
G26,2021-12-14 00:50:00,24355593.948131192,5654757.841485164,-9463796.823487505
G26,2021-12-14 01:06:40,23015321.846089024,6065629.555839833,-12163966.980210515
G26,2021-12-14 01:23:20,21380117.98499266,6597298.663562395,-14606747.568427548
G26,2021-12-14 01:40:00,19496020.98667301,7280748.030652759,-16740266.81853278
G26,2021-12-14 01:56:40,17416837.514543336,8137245.009176869,-18519224.53005325
G26,2021-12-14 02:13:20,15201767.568262298,9177041.750789244,-19905852.308003146
G26,2021-12-14 02:30:00,12912794.109305406,10398615.330263367,-20870713.48184041
G26,2021-12-14 02:46:40,10611960.349861596,11788485.148615023,-21393326.118045606
G26,2021-12-14 03:03:20,8358663.135519558,13321617.535617769,-21462596.291435104
G26,2021-12-14 03:20:00,6207089.87047358,14962399.488358887,-21077052.7347009
G26,2021-12-14 03:36:40,4203919.445719665,16666136.374699391,-20244878.06852005
G26,2021-12-14 03:53:20,2386394.980749665,18381003.45810731,-18983735.96252781
G26,2021-12-14 04:10:00,780858.4747617301,20050359.422688097,-17320397.733239453
G26,2021-12-14 04:26:40,-598184.4931471162,21615312.70609209,-15290175.993431237
G26,2021-12-14 04:43:20,-1748427.0600567888,23017419.205665793,-12936176.970532654
G26,2021-12-14 05:00:00,-2679534.6645070026,24201383.406144563,-10308386.943912366
G26,2021-12-14 05:16:40,-3412342.254608157,25117634.52549353,-7462611.836993624
G26,2021-12-14 05:33:20,-3977514.964449994,25724654.950326182,-4459292.253858738
G26,2021-12-14 05:50:00,-4413737.772550776,25990949.803312555,-1362219.0778401908
G26,2021-12-14 06:06:40,-4765522.236479665,25896563.430889677,1762822.9432668756
G26,2021-12-14 06:23:20,-5080736.781231923,25434070.124797203,4849454.501750801
G26,2021-12-14 06:40:00,-5407980.293352161,24608991.45950006,7832113.780239224
G26,2021-12-14 06:56:40,-5793926.276517868,23439620.014310382,10647450.806389695
G26,2021-12-14 07:13:20,-6280766.1857365165,21956257.605485596,13235674.109461123
G26,2021-12-14 07:30:00,-6903875.716714611,20199904.083231527,15541820.829798155
G26,2021-12-14 07:46:40,-7689817.037838656,18220458.885190986,17516923.248374883
G26,2021-12-14 08:03:20,-8654773.762798058,16074520.620229516,19119047.105441112
G26,2021-12-14 08:20:00,-9803494.679320676,13822888.891781352,20314179.973439924
G26,2021-12-14 08:36:40,-11128797.89125482,11527886.48537645,21076951.24378121
G26,2021-12-14 08:53:20,-12611660.269026784,9250628.319831908,21391168.888571836
G26,2021-12-14 09:10:00,-14221889.204522436,7048365.846840186,21250161.98666632
G26,2021-12-14 09:26:40,-15919345.935477922,4972031.806614041,20656921.990988348
G26,2021-12-14 09:43:20,-17655663.42892097,3064100.606261622,19624039.80460653
G26,2021-12-14 10:00:00,-19376378.21140009,1356864.5390027575,18173439.876237825
G26,2021-12-14 10:16:40,-21023375.706349395,-128793.69931303523,16335916.671020182
G26,2021-12-14 10:33:20,-22537533.52319255,-1384075.308202058,14150482.962252965
G26,2021-12-14 10:50:00,-23861437.470044274,-2412355.896836823,11663543.356049879
G26,2021-12-14 11:06:40,-24942041.32001528,-3228689.406464576,8927910.222703844
G26,2021-12-14 11:23:20,-25733143.764649216,-3858750.6153328815,6001682.674573334
G26,2021-12-14 11:40:00,-26197564.45888969,-4337268.2408491755,2947012.3031170606
G26,2021-12-14 11:56:40,-26308915.2245803,-4706025.054825791,-171218.02894316008
G26,2021-12-14 12:13:20,-26052881.67204389,-5011522.197305109,-3286774.0378164267
G26,2021-12-14 12:30:00,-25427953.802455626,-5302420.989708499,-6333478.849780333
G26,2021-12-14 12:46:40,-24445570.435869623,-5626886.212399177,-9246620.488687824
G26,2021-12-14 13:03:20,-23129670.28593389,-6029959.499867303,-11964327.74928688
G26,2021-12-14 13:20:00,-21515670.803087514,-6551089.99336548,-14428884.9504008
G26,2021-12-14 13:36:40,-19648923.15298359,-7221941.761540693,-16587957.503996046
G26,2021-12-14 13:53:20,-17582716.567628656,-8064584.1432031365,-18395702.29934159
G26,2021-12-14 14:10:00,-15375926.614201145,-9090152.749959525,-19813739.51225594
G26,2021-12-14 14:26:40,-13090418.668485064,-10298046.29608778,-20811965.52333598
G26,2021-12-14 14:43:20,-10788329.285810385,-11675698.793512985,-21369190.077279
G26,2021-12-14 15:00:00,-8529353.724097947,-13198939.187480126,-21473584.55084089
G26,2021-12-14 15:16:40,-6368167.361418886,-14832922.511579463,-21122932.138604455
G26,2021-12-14 15:33:20,-4352102.216190869,-16533589.419390908,-20324674.841052204
G26,2021-12-14 15:50:00,-2519187.546218808,-18249585.769866407,-19095756.284484394
G26,2021-12-14 16:06:40,-896646.1518407539,-19924551.973545007,-17462263.559491917
G26,2021-12-14 16:23:20,500083.6552937813,-21499674.071479723,-15458875.378789485
G26,2021-12-14 16:40:00,1667755.4323143642,-22916375.85666495,-13128127.868606817
G26,2021-12-14 16:56:40,2615133.4817815945,-24119024.37378269,-10519513.155893054
G26,2021-12-14 17:13:20,3362233.3992353855,-25057520.208047744,-7688429.5215850435
G26,2021-12-14 17:30:00,3939022.066195274,-25689649.18106085,-4695005.172810086
G26,2021-12-14 17:46:40,4383640.719439078,-25983083.203144357,-1602820.550984717
G26,2021-12-14 18:03:20,4740237.587655382,-25916934.588444203,1522443.5566779126
G26,2021-12-14 18:20:00,5056515.329059089,-25482789.34567649,4614403.0860788105
G26,2021-12-14 18:36:40,5381112.198959069,-24685169.79469958,7607382.8546881955
G26,2021-12-14 18:53:20,5760943.841973017,-23541404.114368245,10437813.364798825
G26,2021-12-14 19:10:00,6238634.44463939,-22080908.758773614,13045582.189151507
G26,2021-12-14 19:26:40,6850161.6164595885,-20343917.691357676,15375310.976479009
G26,2021-12-14 19:43:20,7622829.020717271,-18379718.708226554,17377530.88203939
G26,2021-12-14 20:00:00,8573664.977344982,-16244480.481315903,19009731.588092707
G26,2021-12-14 20:16:40,9708324.797457468,-13998773.24149821,20237261.9407338
G26,2021-12-14 20:33:20,11020550.48613334,-11704900.349647729,21034063.496573593
G26,2021-12-14 20:50:00,12492214.828535557,-9424166.72934559,21383221.85364251
G26,2021-12-14 21:06:40,14093949.016444072,-7214212.887951303,21277324.454253115
G26,2021-12-14 21:23:20,15786325.18164388,-5126539.939248989,20718617.525005978
G26,2021-12-14 21:40:00,17521538.770015035,-3204341.8386815023,19718958.903569005
G26,2021-12-14 21:56:40,19245511.84102378,-1480746.3884126134,18299567.64276881
G26,2021-12-14 22:13:20,20900318.223045357,22452.858915206045,16490575.42949004
G26,2021-12-14 22:30:00,22426815.946957834,1295514.9806011617,14330388.95229071
G26,2021-12-14 22:46:40,23767362.267372902,2340887.653896139,11864876.330154786
G26,2021-12-14 23:03:20,24868482.37056572,3172755.741576774,9146394.49557358
G26,2021-12-14 23:20:00,25683364.797028963,3816025.5346597442,6232677.917404717
G26,2021-12-14 23:36:40,26174064.619493295,4304794.669607464,3185612.155592702
G18,2021-12-14 00:00:00,1848457.3463382525,17643825.34327527,19730013.425046746
G18,2021-12-14 00:16:40,154699.0393979363,19357487.502678227,18135654.428279728
G18,2021-12-14 00:33:20,-1296295.620219253,20990969.113936912,16156073.568579756
G18,2021-12-14 00:50:00,-2497687.866486633,22482163.61481062,13833300.07573553
G18,2021-12-14 01:06:40,-3455536.2516737822,23771180.63253693,11216655.153667979
G18,2021-12-14 01:23:20,-4188172.162353742,24803142.86089447,8361706.275534791
G18,2021-12-14 01:40:00,-4724986.612140123,25530769.099174246,5329087.860416331
G18,2021-12-14 01:56:40,-5104687.6984724365,25916620.15931543,2183213.222959292
G18,2021-12-14 02:13:20,-5373113.469648438,25934900.2090669,-1009094.791130982
G18,2021-12-14 02:30:00,-5580706.290625397,25572727.196789797,-4180025.1420534817
G18,2021-12-14 02:46:40,-5779771.063623848,24830811.292674705,-7262221.307349589
G18,2021-12-14 03:03:20,-6021650.038979608,23723508.552816246,-10190214.2421143
G18,2021-12-14 03:20:00,-6353950.923601523,22278246.87797967,-12901814.68850997
G18,2021-12-14 03:36:40,-6817962.364468841,20534351.325782377,-15339434.906682748
G18,2021-12-14 03:53:20,-7446381.794029016,18541324.470112734,-17451311.57447576
G18,2021-12-14 04:10:00,-8261465.53862882,16356663.391832164,-19192603.91274557
G18,2021-12-14 04:26:40,-9273690.769053182,14043316.790670976,-20526343.94720039
G18,2021-12-14 04:43:20,-10480994.3190767,11666902.604186997,-21424219.116983626
G18,2021-12-14 05:00:00,-11868625.807532372,9292817.638183545,-21867171.084730554
G18,2021-12-14 05:16:40,-13409623.19114041,6983375.571677608,-21845798.499769665
G18,2021-12-14 05:33:20,-15065889.23012063,4795108.112306139,-21360555.534728922
G18,2021-12-14 05:50:00,-16789818.747381307,2776356.153171614,-20421742.18828189
G18,2021-12-14 06:06:40,-18526400.32861618,965263.9093506057,-19049286.56610564
G18,2021-12-14 06:23:20,-20215693.45900653,-611730.1577640008,-17272323.567103103
G18,2021-12-14 06:40:00,-21795564.078683577,-1940835.4035948012,-15128578.560982475
G18,2021-12-14 06:56:40,-23204549.018264815,-3021240.740109519,-12663568.688483065
G18,2021-12-14 07:13:20,-24384713.361423403,-3864821.744131717,-9929638.278387055
G18,2021-12-14 07:30:00,-25284364.813523326,-4495238.567344381,-6984848.475272929
G18,2021-12-14 07:46:40,-25860495.675625186,-4946469.156974181,-3891744.4175388315
G18,2021-12-14 08:03:20,-26080835.762768637,-5260849.314343122,-716026.0996221758
G18,2021-12-14 08:20:00,-25925417.987435684,-5486714.766178217,2474848.699784121
G18,2021-12-14 08:36:40,-25387581.488524,-5675759.53695067,5613099.425527697
G18,2021-12-14 08:53:20,-24474364.00833988,-5880238.539731713,8632064.77360736
G18,2021-12-14 09:10:00,-23206264.396246728,-6150149.767541139,11467620.64245914
G18,2021-12-14 09:26:40,-21616386.214303404,-6530532.39591031,14059543.479673052
G18,2021-12-14 09:43:20,-19749002.958106704,-7059011.460410768,16352789.78928671
G18,2021-12-14 10:00:00,-17657612.941057183,-7763707.841985994,18298664.53165643
G18,2021-12-14 10:16:40,-15402576.091301616,-8661614.681768207,19855853.7120889
G18,2021-12-14 10:33:20,-13048444.627625164,-9757518.93340771,20991299.52350384
G18,2021-12-14 10:50:00,-10661113.898711031,-11043520.644704888,21680899.882621046
G18,2021-12-14 11:06:40,-8304927.947482904,-12499174.002795562,21910017.979977112
G18,2021-12-14 11:23:20,-6039876.250541726,-14092244.536270052,21673791.460952893
G18,2021-12-14 11:40:00,-3919013.5330720544,-15780047.53390679,20977234.989479393
G18,2021-12-14 11:56:40,-1986223.8148465669,-17511305.075489607,19835134.152478386
G18,2021-12-14 12:13:20,-274433.41991217434,-19228434.354024574,18271732.885899033
G18,2021-12-14 12:30:00,1195643.6533655543,-20870159.34513271,16320220.792086465
G18,2021-12-14 12:46:40,2416169.8717616955,-22374322.313821066,14022030.821628409
G18,2021-12-14 13:03:20,3392227.721862261,-23680761.886809014,11425961.751929354
G18,2021-12-14 13:20:00,4141242.094594525,-24734120.9504034,8587143.639118537
G18,2021-12-14 13:36:40,4691810.516720852,-25486450.665672693,5565867.866101074
G18,2021-12-14 13:53:20,5081998.538270383,-25899486.32653072,2426306.4636028847
G18,2021-12-14 14:10:00,5357183.203014273,-25946486.213541284,-764852.0558448222
G18,2021-12-14 14:26:40,5567549.220323568,-25613545.3060636,-3939821.1338416804
G18,2021-12-14 14:43:20,5765359.146412762,-24900320.722424436,-7031158.344773123
G18,2021-12-14 15:00:00,6002129.737048861,-23820133.848344088,-9973200.20523447
G18,2021-12-14 15:16:40,6325851.108947121,-22399443.90874627,-12703458.670705676
G18,2021-12-14 15:33:20,6778383.223355551,-20676717.768623464,-15163949.291608704
G18,2021-12-14 15:50:00,7393155.598294239,-18700749.53865956,-17302422.624502465
G18,2021-12-14 16:06:40,8193281.507021265,-16528509.708835138,-19073472.75806305
G18,2021-12-14 16:23:20,9190177.967350814,-14222625.78464783,-20439499.6294029
G18,2021-12-14 16:40:00,10382758.55768819,-11848613.712103296,-21371505.075135294
G18,2021-12-14 16:56:40,11757238.692677893,-9471990.960768178,-21849706.183106948
G18,2021-12-14 17:13:20,13287563.766209565,-7155407.484016778,-21863953.391397335
G18,2021-12-14 17:30:00,14936440.90059612,-4955929.683271982,-21413944.839206934
G18,2021-12-14 17:46:40,16656926.311082013,-2922605.054454473,-20509232.64092775
G18,2021-12-14 18:03:20,18394493.834553704,-1094421.7588446252,-19169020.972300787
G18,2021-12-14 18:20:00,20089487.204668377,501241.43140133284,-17421760.074673142
G18,2021-12-14 18:36:40,21679840.25259676,1849602.643685909,-15304544.448631113
G18,2021-12-14 18:53:20,23103936.24475236,2948856.402538418,-12862327.564469477
G18,2021-12-14 19:10:00,24303470.66980063,3809928.535023163,-10146969.296465054
G18,2021-12-14 19:26:40,25226181.318885736,4455619.638874942,-7216135.910972424
G18,2021-12-14 19:43:20,25828315.5306481,4919179.445413341,-4132075.714428744
G18,2021-12-14 20:00:00,26076716.751344927,5242381.633750437,-960296.2997023034
G18,2021-12-14 20:16:40,25950430.5364574,5473192.603146322,2231828.377909126
G18,2021-12-14 20:33:20,25441752.949586354,5663147.20890651,5376491.196591239
G18,2021-12-14 20:50:00,24556670.899923537,5864558.545551309,8406894.46401728
G18,2021-12-14 21:06:40,23314673.004909165,6127696.816231774,11258670.804478815
G18,2021-12-14 21:23:20,21747939.643316813,6498073.763708477,13871251.73926989
G18,2021-12-14 21:40:00,19899950.497187823,7013963.989966879,16189154.601851538
G18,2021-12-14 21:56:40,17823575.619151946,7704283.025467681,18163160.347102772
G18,2021-12-14 22:13:20,15578740.562369904,8586924.8060112,19751357.3355899
G18,2021-12-14 22:30:00,13229776.207560856,9667639.133626623,20920029.207746517
G18,2021-12-14 22:46:40,10842578.680834735,10939503.8227218,21644368.409658313
G18,2021-12-14 23:03:20,8481713.513478555,12383017.815107038,21909000.692849055
G18,2021-12-14 23:20:00,6207600.579326779,13966811.940306269,21708309.893769655
G18,2021-12-14 23:36:40,4073912.285108436,15648944.591002304,21046556.425139856
G23,2021-12-14 00:00:00,11886844.935047561,15151130.7663715,18313097.7408675
G23,2021-12-14 00:16:40,9468978.453209732,14902881.10812681,19851339.40400705
G23,2021-12-14 00:33:20,6874151.7326761475,14782916.31299325,20967759.143976927
G23,2021-12-14 00:50:00,4164209.345992043,14814418.657332595,21638659.275325947
G23,2021-12-14 01:06:40,1405350.7534935286,15008797.22949794,21849799.68774951
G23,2021-12-14 01:23:20,-1334689.4221920264,15365075.68247797,21596698.78407935
G23,2021-12-14 01:40:00,-3989529.732279113,15869894.680398287,20884728.160171352
G23,2021-12-14 01:56:40,-6496963.352778373,16498129.137312302,19728999.11373604
G23,2021-12-14 02:13:20,-8801580.342055615,17214091.033490796,18154043.28642282
G23,2021-12-14 02:30:00,-10857067.792893779,17973260.644865707,16193293.9307036
G23,2021-12-14 02:46:40,-12628080.148677751,18724463.73850188,13888378.396720221
G23,2021-12-14 03:03:20,-14091592.237456346,19412390.862504132,11288236.392396584
G23,2021-12-14 03:20:00,-15237672.043254249,19980338.320137776,8448082.308953775
G23,2021-12-14 03:36:40,-16069637.754929455,20373039.578716006,5428233.33713006
G23,2021-12-14 03:53:20,-16603592.92141149,20539451.278710548,2292828.131031113
G23,2021-12-14 04:10:00,-16867363.20471185,20435359.937312618,-891536.6924117648
G23,2021-12-14 04:26:40,-16898886.825288486,20025683.824873406,-4057222.9932812485
G23,2021-12-14 04:43:20,-16744136.938718114,19286358.9494653,-7136989.997615395
G23,2021-12-14 05:00:00,-16454676.578882981,18205717.920471225,-10065424.606041878
G23,2021-12-14 05:16:40,-16084964.344537709,16785294.705805935,-12780332.302699585
G23,2021-12-14 05:33:20,-15689540.83219639,15040015.753679853,-15224058.794242706
G23,2021-12-14 05:50:00,-15320231.360383239,12997767.265787465,-17344714.15512664
G23,2021-12-14 06:06:40,-15023499.540441563,10698358.14975549,-19097273.53025652
G23,2021-12-14 06:23:20,-14838078.806808036,8191926.906234693,-20444531.262012485
G23,2021-12-14 06:40:00,-14792995.519336987,5536867.0520747285,-21357888.56897194
G23,2021-12-14 06:56:40,-14906078.371884633,2797368.412905755,-21817958.511465777
G23,2021-12-14 07:13:20,-15183025.508698432,40689.692018160364,-21814975.844582085
G23,2021-12-14 07:30:00,-15617074.080841882,-2665709.6778217475,-21349003.40375763
G23,2021-12-14 07:46:40,-16189288.226296814,-5257043.826286221,-20429930.82507344
G23,2021-12-14 08:03:20,-16869451.97094143,-7673946.06048309,-19077265.614783183
G23,2021-12-14 08:20:00,-17617524.69296422,-9864957.0604879,-17319720.798213005
G23,2021-12-14 08:36:40,-18385589.912937507,-11788639.042961055,-15194607.54364287
G23,2021-12-14 08:53:20,-19120204.52609746,-13415216.918385476,-12747045.212106807
G23,2021-12-14 09:10:00,-19765036.306350127,-14727669.815925356,-10029005.158715168
G23,2021-12-14 09:26:40,-20263663.518410765,-15722222.385629073,-7098208.222821034
